#RunNumber	RunDate	Meteo_MeanTemperature	Meteo_MeanWindSpeed	Meteo_MeanWindDirection	Meteo_MeanRelativeHumidity	Meteo_MeanPressure	Lidar_Opacity_355nm	Lidar_Opacity_532nm	TC	MeanSystemRate	ZenithEqMeanSystemRate	ZenithEqMeanSystemRate/MeanSystemRate	Telescope	TriggerRate	CorrectedTriggerRate	MedianNSB	NSBRelativeVariation	NSBRelativeDispersion	CTRadiometer_MeanTemp	CTRadiometer_TempRelativeVariation	CTRadiometer_TempRelativeDispersion	MedianScaler	ScalerRelativeVariation	ScalerRelativeDispersion	MedianTriggerRate	TriggerRateVariation	TriggerRateDispersion	Tracking_ZenithMean
68658	2011-11-30_22:27:47	15.26660	0.19479	80.33250	27.70980	821.00200	0.47574	0.06593	0.85963	147.34900	208.67400	1.41619	1.00000	106.35200	115.44500	1.18200	-5.12304	5.64364	-33.62390	-0.32425	17.23150	186.66400	-41.41430	15.57520	106.12800	3.90965	23.32460	46.62880
68659	2011-11-30_22:58:54	14.38560	0.60514	81.53390	29.48820	821.00300	0.51500	0.06934	0.93921	170.83700	237.63200	1.39099	1.00000	122.78600	124.17100	1.06721	-4.07026	2.71269	-36.79550	-0.18691	0.24361	136.93300	-10.45700	6.95085	122.88600	-1.17810	1.63766	45.85640
68660	2011-11-30_23:29:05	14.38240	0.40282	80.62000	29.49520	821.00200	0.48864	0.06561	0.95792	171.35700	240.75800	1.40501	1.00000	123.76200	126.12500	1.04713	4.38117	1.13276	-37.38610	2.50050	0.31027	123.49600	4.60602	6.95454	123.51200	0.20295	1.80513	46.28790
68661	2011-11-30_23:59:16	14.19280	0.75904	127.75500	29.94930	821.00500	0.48625	0.06600	0.99443	229.06500	252.11800	1.10064	1.00000	154.02000	154.18600	1.08086	-5.67815	0.84039	-41.49550	3.32877	0.92481	139.33900	-17.95540	6.84449	154.12200	4.68924	1.90894	30.44780
68662	2011-12-01_00:31:27	13.23010	0.98512	116.99400	32.21400	820.00300	0.51267	0.06675	0.93229	210.95600	229.58100	1.08829	1.00000	140.51300	148.01600	0.99567	-5.70102	1.04258	-40.24260	-14.95290	6.88879	105.06100	-12.29490	6.29630	140.62800	-44.54480	13.68050	29.13600
68663	2011-12-01_01:01:38	13.73770	0.24046	82.43450	29.66060	820.70100	0.29707	-1.38277	0.82032	153.94200	169.77700	1.10286	1.00000	102.43500	117.14200	1.02076	2.08405	4.30089	-32.95520	37.72910	23.94610	126.16000	9.23020	15.79710	102.30200	50.28720	28.53380	30.59090
68664	2011-12-01_01:31:57	14.54110	0.42268	91.05240	24.93610	820.88900	-1.37162	-1.30994	0.94230	211.60200	235.82400	1.11447	1.00000	142.25200	143.57100	1.01498	-0.60688	2.82817	-40.85410	-13.93950	7.54523	101.18800	-6.46964	6.65160	142.71200	-22.19980	9.98311	31.78850
68665	2011-12-01_02:02:08	14.57550	0.36458	86.43730	27.38830	820.79100	0.50478	0.06948	0.94065	153.63700	241.96100	1.57489	1.00000	113.96200	114.77800	1.07895	-3.60307	1.36961	-38.08060	-0.68936	0.37617	129.21700	-6.32092	8.00967	113.76300	-4.78631	1.53796	50.61860
68674	2011-12-01_22:32:57	15.86070	0.00000	90.00000	34.92920	821.08000	0.44295	0.06191	0.95662	174.84100	246.24500	1.40840	1.00000	127.29000	128.66900	1.14659	-11.04550	2.18131	-36.52640	1.07131	0.28172	202.90500	-75.30560	10.12640	127.05700	-4.96201	1.89506	46.38570
68675	2011-12-01_23:03:41	15.12620	0.00000	90.00000	35.83400	821.00300	0.46703	0.06344	0.97023	178.36600	248.05200	1.39069	1.00000	128.95100	130.71700	1.11221	-0.88243	1.36653	-37.14510	1.26193	0.25236	252.73700	-9.59383	5.53392	128.66800	0.41985	1.92363	45.84650
68676	2011-12-01_23:33:43	15.65080	0.00000	90.00000	32.09830	821.00100	0.47990	0.06431	0.96006	173.94600	244.16300	1.40367	1.00000	125.55900	125.97200	0.99663	-6.14821	1.81655	-37.11630	0.47427	0.27104	135.50300	7.09768	8.00115	125.63600	-0.25457	1.86278	46.24660
68677	2011-12-02_00:03:48	15.38620	0.00000	90.00000	32.14930	821.00200	0.47039	0.06326	1.00917	236.33900	258.28100	1.09284	1.00000	158.78500	160.29300	1.07457	-5.19401	1.88569	-41.04570	1.04835	0.36958	160.52800	-7.89424	12.51400	158.87300	-0.24826	1.59856	29.62830
68678	2011-12-02_00:36:06	13.67130	0.00000	90.00000	36.93760	821.00000	0.47749	0.06322	1.01193	232.91900	255.07200	1.09511	1.00000	157.03400	158.48600	1.04932	-8.22212	1.70013	-41.62250	1.04767	0.30855	148.17400	-13.00140	8.36090	156.87100	-0.15509	1.71090	29.86940
68679	2011-12-02_01:06:09	13.03140	0.00000	90.00000	38.33590	821.00000	0.47559	0.06406	1.00139	232.95800	254.94300	1.09438	1.00000	155.53700	156.75400	1.00005	3.48351	2.24282	-42.26880	1.23260	0.25180	165.26200	-1.81508	8.90424	155.40200	-0.61547	1.58718	29.77480
68680	2011-12-02_01:36:13	12.87730	0.00000	90.00000	38.49370	821.00100	0.49267	0.06349	1.00921	228.09900	257.58000	1.12925	1.00000	154.52900	154.54500	0.93589	0.29145	1.35567	-42.35310	-0.73810	0.31808	145.24000	-19.08890	12.27440	154.57800	-3.34262	1.58108	33.01670
68681	2011-12-02_02:06:30	13.17920	0.00000	90.00000	38.11840	821.00300	0.48560	0.06401	0.94878	151.73500	241.46300	1.59134	1.00000	112.81700	114.31800	1.00384	2.39501	1.21895	-38.12660	-0.33666	0.25400	144.08500	-0.53987	8.22112	112.83600	-1.45917	1.78761	50.96300
68685	2011-12-02_23:19:41	15.45340	0.30192	87.16770	29.77550	820.00200	0.00000	0.00000	0.96989	187.57200	258.65900	1.37898	1.00000	135.14100	136.02500	1.17883	-2.64687	2.90044	-37.78610	0.08163	0.33274	282.54500	-14.64830	11.14680	135.06800	-3.81949	1.97570	45.47190
68686	2011-12-02_23:50:17	15.60440	1.35336	88.20270	29.57130	820.21400	0.00000	0.00000	0.99353	239.73700	263.18000	1.09778	1.00000	161.87700	161.24400	1.11680	2.81303	3.41227	-41.19250	1.30649	0.67286	248.99100	-24.39690	8.65583	161.72800	-1.14557	1.28103	30.14790
68687	2011-12-03_00:22:28	15.64230	1.55381	96.80670	29.25480	820.00000	0.00000	0.00000	1.00260	237.10900	259.60000	1.09486	1.00000	157.84400	158.72500	1.06002	-8.10207	2.09238	-41.09870	-1.11861	0.32953	210.86300	-18.80690	8.59901	157.59600	0.25530	1.75849	29.84640
68688	2011-12-03_00:52:39	16.08160	1.10118	91.52920	28.52640	820.00200	0.00000	0.00000	0.99582	239.70000	260.98600	1.08880	1.00000	160.87900	161.80600	1.02584	-6.00505	1.79307	-41.30360	-0.64233	0.32079	175.75400	-13.38890	8.46957	160.59600	-0.59884	1.74698	29.17420
68689	2011-12-03_01:22:51	16.13520	1.10208	102.07000	28.78310	820.00200	0.00000	0.00000	1.02001	234.17800	261.65400	1.11733	1.00000	159.06600	159.66700	1.03728	-8.12924	2.35341	-41.01760	-0.98528	0.30835	189.45000	-18.75450	10.75120	158.86600	-0.40578	1.72564	31.99330
68705	2011-12-04_00:25:21	17.68480	1.20532	133.84200	38.30820	818.00500	-3.27375	5.63158	0.80970	82.26560	117.45000	1.42769	1.00000	62.91140	84.87360	0.88371	20.79290	11.06800	-21.94370	53.59900	50.42980	169.73000	7.78304	22.52110	65.46110	-7.85439	47.17670	46.94810
68707	2011-12-04_01:05:52	18.20270	1.43787	84.73320	35.61080	818.00100	0.84806	0.40648	0.85186	114.50200	167.99400	1.46717	1.00000	81.39890	90.29180	0.94719	6.85027	5.55895	-27.66570	22.27740	9.74677	178.14300	22.41710	11.38400	89.96640	-1.21628	5.96502	48.02660
68708	2011-12-04_01:47:13	18.28380	0.88452	9.57143	34.91540	818.00000	0.00000	0.00000	0.00000	68.65880	105.54100	1.53718	1.00000	42.73860	82.14050	0.85251	1.97119	6.65821	-23.66580	26.84410	5.78224	92.43590	9.10043	18.23860	57.67590	31.62570	6.00982	49.74280
68766	2011-12-13_19:01:34	12.56050	0.99267	261.54300	32.25490	818.00600	0.48923	0.05636	1.00731	211.73900	290.97900	1.37424	1.00000	149.31100	150.01200	0.85776	-0.51609	1.43873	-49.99230	6.88806	0.72667	97.97040	-25.13060	10.75070	149.30500	-1.61343	1.64786	45.31990
68767	2011-12-13_19:31:46	12.32180	1.97927	314.25400	33.07130	818.00400	0.44934	0.05523	1.01369	216.27600	287.46300	1.32915	1.00000	151.38900	153.50800	0.91859	31.05570	3.76256	-51.80890	0.04219	0.24608	102.08800	66.73420	11.82870	150.90400	0.59655	1.59287	43.75490
68778	2011-12-14_19:02:14	12.74840	1.80417	240.85000	21.36510	819.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.	1.00000	-0.00000	0.	0.	0.	0.	-56.25940	-0.10978	0.21477	0.	0.	0.	0.	0.	0.	21.48860
68779	2011-12-14_19:06:36	12.46010	1.47500	231.58000	21.92490	819.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.	1.00000	0.00000	0.	0.	0.	0.	-56.12110	-0.06849	0.18787	0.	0.	0.	0.	0.	0.	22.41020
68780	2011-12-14_19:12:39	12.33930	1.60179	243.95200	22.09230	819.00900	0.00000	0.00000	0.00000	0.00000	0.00000	0.	1.00000	0.00000	0.	0.	0.	0.	-56.07770	0.03816	0.18913	0.	0.	0.	0.	0.	0.	23.83530
68782	2011-12-14_19:22:41	12.13070	0.13043	130.69600	22.52240	819.00300	0.00000	0.00000	0.00000	93.79660	100.23000	1.06859	1.00000	0.00000	0.	0.	0.	0.	-55.90850	-0.14403	0.19067	0.	0.	0.	0.	0.	0.	26.53450
68783	2011-12-14_19:35:16	12.14620	0.84870	83.62640	22.43760	819.00500	0.00000	0.00000	0.00000	92.68180	101.64900	1.09675	1.00000	0.00000	0.	0.	0.	0.	-55.61390	-0.20667	0.18343	0.	0.	0.	0.	0.	0.	29.89320
68784	2011-12-14_19:57:54	11.88760	0.11228	113.96000	22.70300	819.93900	0.43534	0.05572	1.01880	177.90200	213.55400	1.20040	1.00000	163.90000	164.58100	0.90460	18.96040	2.66922	-54.62060	-0.38472	0.21763	142.29200	15.04990	7.81968	164.06900	-8.19911	1.48887	37.81410
68795	2011-12-15_19:02:54	17.16500	1.24617	237.93800	22.33720	821.00500	0.45533	0.05625	1.00366	267.80500	276.50300	1.03248	1.00000	181.58100	183.75800	0.68288	-9.21624	1.41746	-50.06120	0.15437	0.29799	53.44910	-30.01790	13.06770	180.95800	-3.08183	1.61409	20.16410
68796	2011-12-15_19:33:06	15.95270	0.37622	195.98900	24.52910	821.00400	0.42935	0.05563	1.01230	253.77400	273.94100	1.07947	1.00000	176.26300	176.73100	0.70869	-1.76426	1.85032	-49.95880	-0.38155	0.23099	66.99120	-1.71258	10.29140	176.07700	-3.96735	1.29970	28.00560
68797	2011-12-15_20:03:16	14.51600	0.59802	211.75800	27.54230	821.00400	0.47115	0.05686	1.01624	263.25800	276.24700	1.04934	1.00000	175.32200	175.37700	0.66511	-7.32492	3.50476	-50.83890	0.59969	0.20054	64.15590	-11.78280	8.88657	175.15000	1.02901	1.74355	23.70710
68798	2011-12-15_20:34:22	13.38390	0.40982	149.44600	30.02440	821.05800	0.43742	0.05430	1.01820	273.96200	274.65100	1.00251	1.00000	181.20700	181.05400	0.58272	-0.69776	3.40723	-52.33230	-0.05362	0.22931	43.15210	-21.98440	15.72650	181.10600	0.15055	1.43992	6.49287
68809	2011-12-16_19:03:31	19.25040	2.15374	247.02700	19.85620	822.00900	0.44844	0.05752	1.01317	260.45500	270.83300	1.03985	1.00000	177.19200	179.13700	0.64500	-0.84396	0.83169	-44.80110	-0.90755	0.25630	53.44320	-12.00930	5.89464	176.98200	-4.16750	1.34397	21.81450
68810	2011-12-16_19:33:44	18.63100	1.75439	252.31900	20.04430	822.20600	0.49153	0.05696	0.99060	243.88600	263.50500	1.08044	1.00000	168.43300	168.75600	0.67164	4.80869	0.46443	-44.26900	-1.18381	0.23874	56.66260	6.46050	5.18161	168.33300	-0.95380	1.72587	28.10890
68811	2011-12-16_20:03:47	17.88630	0.38416	142.79300	20.86170	822.83700	0.44897	0.05973	1.02358	257.57800	271.07000	1.05238	1.00000	172.05000	173.84000	0.69335	1.86354	0.92261	-45.00670	-0.06105	0.21888	61.11350	7.09790	5.33983	171.49000	-0.67135	1.72828	24.22560
68812	2011-12-16_20:34:53	16.91510	0.04269	105.37600	22.24180	823.00200	0.47517	0.05752	1.01535	268.21300	269.37300	1.00433	1.00000	178.43500	178.20200	0.59164	-6.82329	1.49781	-46.42080	-0.00811	0.21551	51.31480	-15.57690	6.05242	177.97500	-0.48100	1.17379	8.42954
68813	2011-12-16_21:05:44	15.43660	0.21242	162.15400	24.52140	823.00600	0.46274	0.05937	1.00385	261.49800	265.47300	1.01520	1.00000	175.28500	175.38000	0.58972	-0.61283	0.97317	-45.75600	-1.71511	0.43307	45.90020	1.01015	5.90488	174.78000	-0.70478	1.47988	14.79080
68814	2011-12-16_21:35:55	15.09110	0.79339	108.15500	25.08890	823.00500	0.43797	0.05904	0.99028	221.34800	256.34100	1.15809	1.00000	154.05500	154.10300	0.65707	16.83650	2.20196	-43.73690	0.33874	0.21729	55.99390	31.62390	6.65358	153.96200	-0.04371	1.48831	35.23860
68822	2011-12-17_19:04:07	21.88380	0.62882	217.60800	19.37040	820.60400	0.00000	0.00000	0.96101	237.73000	255.49200	1.07471	1.00000	164.75900	165.60600	0.67924	-5.66001	1.84673	-34.89190	-3.68234	0.28739	46.18420	-14.83240	7.36409	164.54100	-8.23132	1.96026	27.43660
68823	2011-12-17_19:34:19	21.35170	0.69523	216.93700	19.92710	821.00400	0.00000	0.00000	0.00000	227.14000	252.81000	1.11301	1.00000	160.06000	162.05000	0.69147	0.53235	1.73167	-34.59170	2.96979	0.41231	45.79100	-3.13718	8.71254	160.18600	-1.13621	1.33384	31.62450
68840	2011-12-19_19:57:33	20.48220	0.31518	153.38900	40.16630	821.00100	0.44982	0.05487	0.96364	240.68000	254.58300	1.05776	1.00000	157.43600	157.76000	0.71885	-8.17770	1.23994	-34.06100	1.80022	0.46341	65.42730	-34.48520	7.37866	157.53700	-4.22332	1.67691	25.10740
68841	2011-12-19_20:29:29	19.55450	0.15904	115.98100	42.50610	821.49400	0.45340	0.06192	0.97862	249.22300	250.59600	1.00551	1.00000	164.52700	166.61300	0.63111	-1.60197	1.14665	-36.01510	0.17760	0.32264	49.37030	-2.49355	6.71229	163.72200	0.36469	1.40694	9.42111
68842	2011-12-19_21:00:35	20.25160	2.82829	315.09700	41.68980	822.00300	0.46185	0.05797	0.95909	241.22400	245.48800	1.01768	1.00000	160.54400	160.29400	0.60713	1.52811	0.91144	-34.65600	-3.28550	0.97831	44.02820	4.97054	6.44018	160.53200	-1.66695	1.70434	15.76720
68843	2011-12-19_21:30:45	19.47380	1.97338	105.34700	42.47300	822.00000	0.43373	0.06062	0.91829	200.64700	228.00800	1.13636	1.00000	138.07200	140.17400	0.67627	2.42156	1.83628	-29.86220	-17.97330	3.57290	49.49390	3.85893	7.65448	137.71300	-12.42280	2.42659	33.61260
68844	2011-12-19_22:01:59	18.88050	1.09327	97.33610	43.83080	821.50500	0.06870	0.00468	0.85389	181.07900	203.50700	1.12386	1.00000	123.26300	125.06400	0.65514	-3.31219	1.34070	-22.12440	13.10560	9.88775	47.84280	-10.89690	6.47296	123.20400	17.42050	4.51355	32.60940
68845	2011-12-19_22:32:10	18.68260	0.29778	75.86550	44.61190	821.00000	0.45697	0.05731	0.90922	198.96700	222.92100	1.12040	1.00000	136.29000	137.04300	0.67765	6.17820	2.81234	-24.13270	-0.45664	2.86524	63.93020	19.28080	9.26918	136.19400	0.20239	2.37678	32.29680
68846	2011-12-19_23:02:28	18.56540	1.05271	32.47020	46.57550	821.00200	0.17081	0.00903	0.94615	208.00300	235.63500	1.13285	1.00000	143.02300	143.98300	0.66719	3.40456	2.04869	-26.07160	-2.52521	2.33272	54.65580	2.73679	7.97496	143.20000	-2.67635	2.45296	33.33570
68847	2011-12-19_23:32:45	18.51750	1.08390	124.51300	47.95640	821.00200	0.21909	0.01379	0.93231	160.25300	234.38700	1.46261	1.00000	116.51600	116.96300	1.00012	-2.96017	1.37257	-22.41110	7.95535	1.75368	105.85900	5.51726	7.35800	116.64500	4.91563	1.84949	47.92350
68855	2011-12-22_19:06:50	18.75260	3.09327	242.34700	29.34870	820.00400	0.43112	0.05919	0.97636	234.95900	263.50100	1.12148	1.00000	167.28300	167.87200	0.81011	-0.52082	2.38555	-40.38040	-2.94515	0.24362	92.33140	-15.60830	7.20478	167.10200	-10.32900	1.78695	32.32880
68856	2011-12-22_19:37:01	17.73050	1.81853	236.29700	31.98270	820.44100	0.46137	0.05778	0.99725	264.16500	264.22300	1.00022	1.00000	173.70300	175.02800	0.65274	1.32133	2.24641	-43.20930	-0.48955	0.29589	72.99670	9.21835	11.60900	173.69000	1.42728	1.11490	1.99931
68857	2011-12-22_20:08:55	16.85230	0.96039	216.47700	34.03890	821.00000	0.43185	0.05960	0.98006	258.66200	259.49800	1.00323	1.00000	170.79200	170.78300	0.65066	1.75240	1.62806	-42.99920	-0.25089	0.22354	62.69750	-7.51509	7.30366	170.76700	-1.30915	1.58666	7.32157
68858	2011-12-22_20:39:15	16.39090	0.38101	126.56000	35.69740	821.00100	0.45524	0.06153	0.97409	251.74900	255.20200	1.01372	1.00000	168.16800	169.25800	0.69084	4.45300	1.66647	-42.89550	0.15352	0.25685	65.78230	11.22330	7.64620	167.98000	-2.66926	1.70662	14.16970
68859	2011-12-22_21:09:41	15.90510	0.40350	133.49600	36.59230	821.00300	0.45749	0.06027	0.94168	212.93100	243.56900	1.14389	1.00000	146.88800	145.57600	0.69132	-0.22868	2.43886	-40.76590	0.60458	0.25868	68.69690	13.23020	7.86104	146.92900	-0.04432	1.75736	34.21070
68860	2011-12-22_21:40:55	15.37710	0.15905	118.75800	37.37090	821.00100	0.45116	0.06312	0.94377	214.35600	241.67000	1.12743	1.00000	147.32500	146.29400	0.66992	-3.55304	2.63269	-41.08020	1.38616	0.24676	60.30850	-18.79880	8.74063	147.57700	0.72692	1.51714	32.90180
68861	2011-12-22_22:10:57	14.81300	0.04449	88.97760	37.77860	821.00100	0.51792	0.06469	0.94120	214.40200	240.36200	1.12108	1.00000	147.15800	148.05800	0.69222	-7.00833	1.81916	-41.42760	0.87447	0.26151	84.54450	-18.66400	9.50850	147.04700	-0.67390	1.60260	32.35830
68862	2011-12-22_22:41:15	13.92040	0.42418	69.26690	39.09630	821.00000	0.51762	0.07047	0.94046	213.36000	241.00400	1.12957	1.00000	146.10000	146.52100	0.71311	-3.97863	2.61032	-41.63470	0.79684	0.33382	68.37810	-0.34207	9.20711	146.17200	1.12254	1.53753	33.06810
68863	2011-12-22_23:11:34	13.44880	0.22885	122.75400	38.91760	821.00200	0.47952	0.06544	0.94295	166.47900	241.84300	1.45269	1.00000	121.11100	121.52100	1.14170	-0.92202	2.20701	-38.63960	-0.89120	0.29568	228.06800	-1.64142	8.33067	121.20200	-0.84636	1.61991	47.65300
68864	2011-12-22_23:41:53	13.21750	0.09811	122.22800	38.03970	820.91600	0.48691	0.06429	0.95468	165.01000	246.65100	1.49476	1.00000	121.08300	121.46800	1.10493	-5.62049	2.76573	-38.33360	1.03780	0.96565	192.86500	-18.50900	7.55730	120.95400	-3.20100	2.08375	48.75160
68865	2011-12-23_00:11:48	13.16220	0.00233	90.70760	35.86480	820.10100	0.46053	0.06557	0.95310	159.39400	248.03100	1.55608	1.00000	117.81900	118.61400	1.00340	-5.52022	1.56363	-39.40910	-0.07703	0.58919	114.99300	-0.65953	10.59820	117.68900	-3.79639	1.76764	50.20040
68866	2011-12-23_00:41:43	13.39360	0.00000	90.00000	32.91570	820.00200	0.47581	0.06607	0.95176	151.72800	248.93700	1.64068	1.00000	113.17600	113.30300	1.08535	9.41839	2.05721	-39.01710	-0.50192	0.28291	197.56600	28.07880	7.80871	113.20500	-4.20682	1.81866	51.95570
68867	2011-12-23_01:11:38	12.55180	0.00000	90.00000	33.71710	820.00100	0.48099	0.06251	0.99095	238.48800	253.34600	1.06230	1.00000	161.43400	161.81300	0.88791	-15.40050	3.11549	-45.36000	1.31091	0.24263	94.15750	-24.08260	7.60393	161.49700	0.22803	1.55239	25.80970
68868	2011-12-23_01:42:20	12.34060	0.10131	82.31870	32.27380	820.00300	0.47149	0.06390	0.99747	242.79700	254.80300	1.04945	1.00000	163.88200	163.60000	0.82527	15.07950	2.78965	-45.52550	-0.09933	0.23408	77.43470	22.57730	11.04230	163.75000	1.09622	1.55788	23.73580
68869	2011-12-23_02:12:48	13.65730	1.14682	99.26920	27.20960	820.00200	0.48348	0.06452	0.99017	233.71900	256.47000	1.09734	1.00000	160.35400	161.39900	1.10421	7.15605	2.41051	-44.38880	-1.03828	0.26621	125.02100	-13.90130	6.96898	160.29200	-2.41089	1.59808	30.10590
68880	2011-12-23_19:38:50	17.40320	1.53812	227.70000	43.08610	820.00400	0.44288	0.05930	0.00000	218.32900	247.98900	1.13585	1.00000	149.48000	152.27200	0.71332	-0.81109	1.62435	-37.67100	-1.27276	0.22649	61.18720	-5.23849	13.69900	149.70100	-4.15920	1.35854	33.52780
68884	2011-12-23_22:44:05	14.22190	0.09765	101.29000	46.49580	820.02700	0.45179	0.06158	0.93525	172.43400	246.87600	1.43171	1.00000	125.69300	127.79600	0.91873	-12.14630	2.46680	-34.90030	-0.71054	0.28297	115.85800	-46.45070	8.06188	125.47900	-1.94996	1.62145	47.06960
68885	2011-12-23_23:15:13	14.25000	0.00000	90.00000	46.05970	820.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.	1.00000	124.11900	130.43500	1.15514	0.00000	0.00000	-34.69390	-0.07245	0.18732	148.37500	3.76546	5.35915	0.00000	0.00000	0.00000	47.44850
68886	2011-12-23_23:29:45	14.19090	0.23935	88.06480	45.82810	820.00000	0.45696	0.06200	0.00000	168.73600	247.12600	1.46457	1.00000	122.67300	123.56500	0.87767	11.27820	3.95928	-34.52480	-1.09947	0.23821	120.75700	9.92695	6.26835	123.21500	-0.14887	1.86025	47.97720
68891	2011-12-24_00:37:49	14.31590	0.63322	184.02400	43.90290	820.00000	0.46005	0.06340	0.93881	148.91700	244.54200	1.64214	1.00000	111.12000	111.60300	0.89429	18.59750	3.88994	-30.82240	-5.84413	0.58758	175.77300	0.81335	7.51822	111.30800	-7.75163	1.56960	52.00140
68892	2011-12-24_01:08:40	14.20030	0.92179	45.84790	43.73480	820.00200	0.46009	0.06327	0.95782	228.79000	243.96700	1.06634	1.00000	155.69700	154.93500	0.82636	-6.51179	2.41038	-36.86360	0.69945	0.54093	116.38700	-8.20459	8.20651	155.76900	-0.33585	1.71421	26.38950
68893	2011-12-24_01:39:30	13.60400	0.79083	82.83740	44.92910	820.00400	0.48353	0.06314	0.94802	225.80100	240.52100	1.06519	1.00000	153.87600	154.28900	0.84148	-6.81847	2.42935	-37.54370	2.41637	0.69057	105.74600	-26.94340	7.06060	153.59200	5.77162	3.61048	26.22230
68894	2011-12-24_02:09:56	14.28350	0.07447	100.73200	40.90060	819.96800	0.48693	0.06290	0.91442	200.58900	221.05000	1.10201	1.00000	137.50300	142.08800	1.06802	-1.73263	1.85476	-35.21310	-15.34840	13.35600	220.75200	-21.18330	6.94341	137.04800	-22.07120	14.21030	30.57920
68903	2011-12-25_00:07:23	14.76330	0.00000	90.00000	26.37820	820.00100	0.47595	0.06460	0.93651	166.11900	256.93600	1.54670	1.00000	118.64800	118.95700	1.03808	-1.64446	3.07103	-33.04280	-0.72284	0.32198	168.18400	-48.31550	10.70680	118.85800	-5.64007	1.70007	49.99130
68904	2011-12-25_00:50:58	14.15420	0.00000	90.00000	30.64600	820.00100	0.48606	0.06253	0.93763	146.77000	249.66300	1.70104	1.00000	108.67400	109.46200	1.01089	-1.78345	2.37618	-31.31500	-3.21941	0.46990	112.77100	-39.56880	11.30930	108.66200	-9.13244	1.89205	53.07780
68905	2011-12-25_01:21:00	13.62600	0.00000	90.00000	30.64270	820.00100	0.55054	0.06532	0.96438	238.28800	251.11400	1.05383	1.00000	159.80900	160.28800	0.84021	4.42542	4.85153	-39.02470	1.28615	0.36657	87.66070	-8.12271	8.34840	159.74300	-0.21309	1.73786	24.48590
68906	2011-12-25_01:51:42	13.03220	0.00000	90.00000	31.62820	820.00200	0.51094	0.06647	0.92524	221.66700	236.87300	1.06860	1.00000	146.20800	149.60500	0.93112	3.93966	2.07472	-37.94120	-13.82180	8.51884	146.28200	-3.71960	10.27650	148.39400	-22.32400	11.36740	26.69790
68917	2011-12-25_21:44:14	17.13040	0.36042	183.97600	30.60210	822.00300	0.50074	0.06457	0.94940	178.43300	246.25600	1.38011	1.00000	128.35700	129.99300	1.18789	13.19680	4.17874	-30.90650	8.94820	1.52806	177.83800	14.87570	8.27628	128.26900	3.12085	2.07636	45.51000
68918	2011-12-25_22:14:49	16.36150	0.95731	275.60300	32.72620	821.00600	0.00000	0.00000	0.91727	170.40400	235.07600	1.37952	1.00000	122.61000	122.95500	1.13624	4.11895	3.40668	-30.10470	5.10584	4.06666	173.62600	12.02110	14.53100	122.67000	4.30546	2.94315	45.48700
68919	2011-12-25_22:44:44	16.24220	1.08123	80.64020	32.45790	821.00700	0.00000	0.00000	0.88092	169.47500	220.27600	1.29975	1.00000	121.09600	120.07800	0.84003	1.89306	2.81386	-28.17700	-0.61181	3.58096	94.27890	-14.44840	7.60489	121.17200	-11.27390	5.15347	42.60160
68922	2011-12-26_00:36:23	15.58140	0.73301	103.07000	30.94480	821.00000	0.00000	0.00000	0.90857	139.56600	232.25100	1.66410	1.00000	104.06800	104.17100	0.90876	1.43930	1.51382	-28.29140	-3.15202	1.95258	116.11300	-0.41898	6.64974	103.99400	-7.06415	2.24862	52.41640
